gyozelmi                  1 1508766                    
gyozne                    2 349965                     
gyozni                    1 349692                     
gyozo                     4 3140865                    
gyozott                   5 2785965                    
gyoztes                   4 2436819                    
gyoztesek                 4 4604502                    
gyoztesnek                3 2142525                    
gypsies                   3 963963                     
gypsy                     2 3162558                    
gyujtemenyes              1 1684872                    
gyula                     37 3096744                   
gyulai                    3 5179986                    
gyulaminiszterelnok       2 362691                     
gyulanak                  4 5468421                    
gyulat                    6 5179629                    
gyulay                    4 5187546                    
gyulekezesi               2 3958395                    
gyulekezet                2 3882165                    
gyules                    2 5185530                    
gyulese                   2 4250904                    
gyulesen                  4 3021690                    
gyulolet                  5 4119150                    
gyuloletkeltesre          2 4407732                    
gyulolettorveny           2 1712949                    
gyulolettorvenye          2 1679244                    
gyuloli                   1 4409874                    
gyulus                    2 5177928                    
gyumolcse                 4 5321883                    
györgy                    2 3703119                    
gyûlõlet                  3 3190992                    
gyûlölet                  2 3831408                    
gyûlöletre                2 5233872                    
gátlástalan               1 4727835                    
göncz                     2 2091495                    
h1                        7 206031                     
h3161                     2 5119506                    
ha                        68 209139                    
haas                      3 5431650                    
hab                       2 2353617                    
habeas                    2 1658853                    
haber                     4 4144140                    
habit                     5 4136013                    
habitability              1 1019382                    
habitat                   4 1626786                    
habits                    13 1452612                   
habitual                  1 1432515                    
haboru                    9 1321362                    
haboruba                  2 3096576                    
haboruban                 2 4813662                    
haborukat                 2 4907868                    
haborus                   4 4168668                    
haborut                   9 4168794                    
habrá                     3 4133703                    
habrán                    3 1344168                    
habsburg                  2 3101805                    
había                     4 4232823                    
habían                    2 4629534                    
hac                       6 2353659                    
hacen                     1 4120872                    
hacia                     2 4112115                    
hack                      4 5428437                    
hacom                     2 4113270                    
hacsak                    4 542976                     
hadat                     2 4105017                    
hadd                      7 5428122                    
hadgyakorlatat            2 4771200                    
hadley                    2 383964                     
hadmuvelet                2 3715929                    
hadsereg                  7 4674621                    
hadseregben               2 3296853                    
hadserege                 2 2836596                    
hadsereget                2 3191685                    
haga                      2 5425308                    
hagai                     4 4221609                    
hagan                     2 4221798                    
hagedorn                  7 322497                     
hague                     7 4214784                    
hagy                      2 5424846                    
hagyja                    6 3536190                    
hagyjak                   2 3558240                    
hagyjuk                   3 3637893                    
hagyni                    5 3531129                    
hagyomanya                2 3702258                    
hagyomanyait              3 1529157                    
hagyomanyos               6 3981936                    
hagyomanyosan             5 5091555                    
hagyott                   7 3368169                    
hagyta                    2 3526551                    
hagytak                   6 3449439                    
hagyva                    2 3525123                    
hahnemann                 5 1507926                    
haifa1                    4 3150210                    
haifa2                    4 3150126                    
hail                      1 5427366                    
haile                     2 4249455                    
hailed                    5 2528715                    
hails                     2 4249581                    
hainan                    1 2447130                    
hair                      2 5427240                    
hairstyles                1 4493643                    
haiti                     1 4253382                    
haitian                   2 829584                     
hajdan                    2 1950060                    
hajdani                   6 4920468                    
hajigalna                 1 2261595                    
hajlamos                  3 5074440                    
hajlamosnak               1 2507463                    
hajlamot                  2 5074503                    
hajlamu                   2 5061441                    
hajlando                  9 5066229                    
hajlandok                 6 979650                     
hajlandók                 2 718977                     
hajlektalanok             2 2153970                    
hajnalban                 2 483714                     
hajnali                   3 4068204                    
hajorol                   2 1727481                    
hajozo                    1 1670592                    
hajszolja                 1 443163                     
hajszoljak                2 1078035                    
hajt                      2 5244414                    
hajtja                    1 1659903                    
hajtjak                   2 4570419                    
hajtottak                 3 843360                     
hal                       13 2352504                   
hala                      2 5243427                    
halad                     7 3984372                    
haladektalan              1 1063188                    
haladektalanul            5 3509751                    
haladhatja                3 2374365                    
haladja                   2 5091345                    
haladok                   2 5102097                    
halal                     6 3984645                    
halala                    2 1132488                    
halalara                  1 1592661                    
halalba                   2 5544378                    
halalbuntetes             6 2145255                    
halalbuntetesrol          2 4148928                    
halalbuntetessel          2 4146261                    
halalbuntetest            3 5480265                    
halallal                  1 1853775                    
halalos                   9 5568276                    
halalra                   6 5570607                    
halasztani                1 5229651                    
halaszthatatlan           2 5390490                    
halasztotta               4 5390154                    
halcyon                   5 1484826                    
haldoklo                  1 3678549                    
halevi                    1 600390                     
haley                     5 3993717                    
half                      33 5242608                   
halifax                   5 3946488                    
hall                      41 5241642                   
hallani                   6 2002728                    
hallatan                  2 4043508                    
hallatlan                 3 2895186                    
hallatlanul               2 2691486                    
halle                     3 3992205                    
haller                    3 709191                     
hallgat                   2 1959237                    
hallgatnak                2 1999305                    
hallgatni                 2 3826011                    
hallgato                  4 5014380                    
hallgatoi                 3 3826704                    
hallgatok                 6 3826830                    
hallgatosagot             1 3204159                    
hallgatott                2 2088534                    
hallgattak                2 1982001                    
hallgatunk                2 2773827                    
hallhatott                2 3344586                    
hallock                   1 1747872                    
hallott                   2 1803606                    
halls                     8 3992352                    
hallway                   2 1604631                    
halnak                    2 744072                     
halo                      5 5242503                    
halott                    4 752031                     
halottainkat              1 2334948                    
halozat                   7 5383497                    
halozatot                 2 3927399                    
halpern                   2 4544757                    
halsp                     4 4001970                    
halt                      5 5245947                    
halzl                     1 4000038                    
hama                      2 5245863                    
hamar                     4 4000521                    
hamarabb                  2 1006131                    
hamarosan                 11 2003043                   
hamburg                   7 5004972                    
hamilton                  25 338814                    
hamis                     9 4008417                    
hamisitassal              2 1887669                    
hamlet                    4 5504016                    
hamline                   2 1504377                    
hammers                   1 1689072                    
hammerschmidt             15 452256                    
hammerstein               1 3484110                    
hamon                     3 4004469                    
hampered                  2 1464876                    
hampering                 2 2342025                    
hampers                   1 3872379                    
hampshire                 37 5001045                   
hampton                   3 4106592                    
hamptons                  2 5413338                    
hamptonu                  2 5413296                    
hamu                      2 5245737                    
hamut                     1 4016418                    
han                       7 2352357                    
hance                     6 4011945                    
hancock                   2 3693879                    
hand                      36 5244939                   
handbook                  6 4023075                    
handed                    10 5107872                   
handelsblatt              2 964446                     
handful                   2 5441877                    
handicap                  3 5558007                    
handicapped               10 3975489                   
handing                   2 5420541                    
handle                    16 5111379                   
handled                   12 5390721                   
handler                   1 5393808                    
handles                   3 5393745                    
handling                  14 3658662                   
handover                  1 5031558                    
hands                     22 4014171                   
handset                   1 5511093                    
handsets                  1 1054305                    
hanem                     38 4013121                   
hanemaz                   2 4892496                    
hang                      7 5244792                    
hanging                   2 563997                     
hangja                    4 5034225                    
hangjat                   2 576303                     
hangon                    5 5035170                    
hangosabban               1 874314                     
hangosan                  1 4789428                    
hangot                    12 5035275                   
hangozhattak              1 3463698                    
hangoztatott              4 1556247                    
hangoztatta               7 375585                     
hangsulyozom              1 479829                     
hangsulyozta              21 478674                    
hangsulyozva              6 529347                     
hangsulyozza              7 531489                     
hangsulyt                 4 859593                     
hangu                     3 4024839                    
hangvetelu                3 4239711                    
hangvitellel              1 2331483                    
hangzik                   8 22260                      
hangzott                  8 3170832                    
hangzottak                2 3433227                    
haninge                   3 2089710                    
hanley                    7 5019252                    
hanna                     3 4018476                    
hannaford                 6 3002769                    
hannover                  3 2691129                    
hanoi                     1 4021395                    
hanover                   6 2091369                    
hans                      2 5244498                    
hanscom                   2 4684323                    
hanseatic                 1 2000586                    
hansen                    23 4822209                   
hanson                    2 4838316                    
hanszen                   3 4925172                    
hany                      10 5236623                   
hanyada                   1 3044454                    
hanyadik                  3 1302126                    
hanyan                    2 4815195                    
hanyinger                 2 4867086                    
hanyingert                2 4923555                    
hanyt                     2 4034772                    
hanze                     4 4033092                    
hapex                     1 4057305                    
happen                    18 3668637                   
happened                  10 2592723                   
happening                 3 4361364                    
happenings                2 5516868                    
happens                   5 3538479                    
happiness                 7 4057494                    
happy                     7 4061106                    
hapsburg                  1 1733739                    
hara                      5 5241474                    
harag                     2 4086348                    
haragja                   1 5411175                    
harajuku                  5 2262267                    
harang                    1 2625210                    
harangok                  1 1572018                    
harangokat                1 1372266                    
harangozast               1 3901212                    
harangzugas               1 1086603                    
harantujjal               1 4631634                    
harassed                  4 1875699                    
harassing                 2 3351180                    
harassment                10 4554690                   
haraszti                  3 1715301                    
harbor                    3 2651208                    
harborcom                 4 4495071                    
harbornet                 5 1339065                    
harborside                5 743967                     
harbour                   1 4764606                    
harbury                   1 4981284                    
harc                      7 5240697                    
harcat                    2 2671809                    
harcban                   5 3940986                    
harci                     5 4087545                    
harcolo                   2 4151805                    
harcoltak                 2 676284                     
harcos                    3 2683716                    
harcot                    4 2683884                    
harcra                    3 2683149                    
hard                      28 5240886                   
harder                    2 2691402                    
hardest                   2 3272892                    
hardin                    2 2688882                    
harding                   5 3320394                    
hardline                  3 2783592                    
hardliners                2 1934814                    
hardly                    4 2687811                    
hardships                 2 2074380                    
hardware                  7 1720383                    
hardy                     4 4088322                    
harenet                   2 2883783                    
hargray                   5 1246119                    
haritja                   2 5342232                    
harkin                    12 2899617                   
harlem                    3 2883279                    
harlequin                 4 2841804                    
harleywest                2 403725                     
harm                      8 5237001                    
harmad                    2 3140718                    
harmadgenerációs          1 4223520                    
harmadik                  20 1042440                   
harmadikkent              2 4795854                    
harmadikutas              1 4958814                    
harmadrangu               2 2293242                    
harmadszor                3 2926707                    
harman                    3 3139752                    
harmas                    2 3140634                    
harmat                    2 3140592                    
harmed                    2 3139185                    
harmful                   6 3752595                    
harminc                   10 3212937                   
harming                   3 3212874                    
harmless                  2 580755                     
harmonic                  2 4290216                    
harmonies                 2 2647470                    
harmonikus                2 2980047                    
harmonization             2 4960683                    
harmony                   8 3307206                    
harms                     2 4091157                    
harnett                   8 1652133                    
harold                    4 3174675                    
harom                     28 4091619                   
haromeves                 3 4182171                    
harommilliard             4 3271905                    
harommillio               5 3701943                    
haromnapos                5 2916207                    
haromszazezer             2 2675421                    
haromszor                 4 4457124                    
haromszorosara            2 4220202                    
harper                    4 3185994                    
harr                      3 5238324                    
harriet                   4 4449564                    
harrington                7 357084                     
harris                    18 3069402                   
harrisburg                2 4570104                    
harrison                  3 4995795                    
harry                     6 4093110                    
harsh                     2 4093278                    
harsha                    8 3053127                    
harshegyi                 3 1691298                    
harsher                   3 4981137                    
hart                      17 5237967                   
hartford                  4 4560633                    
hartke                    5 3115329                    
hartley                   2 5570901                    
harulo                    2 3093090                    
harvard                   9 3989433                    
harvest                   5 4231143                    
harvested                 2 4410252                    
harvey                    3 1706691                    
hasad                     2 3826662                    
hasidic                   2 4871307                    
hasimons                  3 2164974                    
haskell                   6 478548                     
hasn                      2 5249748                    
hasonlat                  3 3154662                    
hasonlit                  4 3154872                    
hasonlo                   19 3329109                   
hasonloan                 11 3680355                   
hasonlokeppen             4 1421868                    
hasonlosag                1 491736                     
hasonlosagrol             1 3999891                    
hasonló                   3 3327954                    
hasp                      3 5249685                    
hasselt                   2 900816                     
hassi                     2 3818409                    
hasta                     12 3815763                   
hastings                  8 4461492                    
hasznalata                2 4306596                    
hasznalatat               3 3244941                    
hasznalatra               3 3187863                    
hasznalhassak             1 1982442                    
hasznalja                 7 2173731                    
hasznaljak                5 1820574                    
hasznaljuk                2 1886262                    
hasznalni                 7 2181186                    
hasznalok                 1 2193513                    
hasznalt                  4 742728                     
hasznalta                 5 2106762                    
hasznaltak                3 1706754                    
hasznon                   2 5506452                    
hasznos                   5 5506095                    
hasznosnak                2 5268900                    
hasznot                   4 5506200                    
használ                   2 5455296                    
használatát               2 986832                     
haszonelvezoje            3 4224507                    
haszonnal                 3 2108085                    
hat                       33 2352903                   
hata                      4 5249139                    
hatallyal                 3 4230450                    
hatalma                   2 4316592                    
hatalmak                  3 2422224                    
hatalmanak                2 4259934                    
hatalmas                  16 2422350                   
hatalmat                  16 2422686                   
hatalmi                   11 4313925                   
hatalmon                  2 2475837                    
hatalmuk                  2 2473947                    
hatalmukat                2 2240826                    
hatalom                   21 4312518                   
hatalomatvetelt           2 4216842                    
hatalomban                2 3351831                    
hatalomhoz                3 4186098                    
hatalommal                4 4260039                    
hatalomnak                4 4240887                    
hatalomra                 5 437283                     
hatalyat                  2 1990632                    
hatalyba                  4 1991094                    
hatalyon                  3 1972530                    
hatalyos                  5 1972383                    
hatar                     6 3843210                    
hatara                    3 987147                     
hataraban                 2 3145653                    
hatarahoz                 2 2897307                    
hataraihoz                2 5091219                    
hatarainkon               3 1426320                    
hatarait                  4 3942981                    
hatarat                   3 4409958                    
hataratkelo               2 2762466                    
hatarideje                3 2933721                    
hatarido                  2 4067490                    
hatarkerdes               1 3542238                    
hatarok                   1 4408950                    
hatarokon                 3 3972255                    
hataron                   12 4408698                   
hatarontul                18 2632497                   
hataros                   2 4408971                    
hatarozat                 4 4417203                    
hatarozata                2 3873723                    
hatarozataban             1 935760                     
hatarozati                5 3873807                    
hatarozatkepes            2 3646377                    
hatarozatlan              2 4863642                    
hatarozatokban            2 1497762                    
hatarozatokkal            2 1305024                    
hatarozatot               5 5455737                    
hatarozatrol              2 5253906                    
hatarozott                13 3764523                   
hatarozottan              8 5496204                    
hataroztak                2 3538416                    
hatarozza                 2 4384800                    
hatarozzak                2 3602319                    
hatart                    5 988155                     
hatartalan                4 3836385                    
hatasara                  7 4316886                    
hatasat                   3 4108692                    
hataskoret                3 435267                     
hatasos                   3 4111632                    
hatassal                  3 3639657                    
hatch                     12 3842748                   
hatcher                   7 4572792                    
hate                      7 5248782                    
hatekony                  8 1077132                    
hatekonyan                2 3640371                    
hatelecom                 2 5383938                    
hatezer                   1 4975299                    
hatfield                  15 557277                    
hathatos                  2 1189314                    
hathaway                  7 1222137                    
hatodik                   2 5000268                    
hatosag                   3 4790163                    
hatosagi                  3 517944                     
hatosagok                 10 3582705                   
hatott                    4 1381233                    
hatotta                   2 4004175                    
hatparti                  4 3491166                    
hatra                     7 3835671                    
hatralevo                 4 4516806                    
hatranyos                 5 2599968                    
hatranyosan               2 3133221                    
hatred                    9 1391901                    
hatso                     2 3835986                    
hattagu                   2 909174                     
hatter                    3 1458030                    
hatterbe                  3 3646062                    
hatterben                 3 5491605                    
hatterbol                 2 5579490                    
hattereben                3 4505088                    
hatteret                  2 3642093                    
hatterrel                 2 5191263                    
hatvan                    2 1495851                    
hatályon                  2 4345194                    
hatályos                  1 4345173                    
határon                   2 546336                     
határozott                2 4356303                    
hatásos                   2 691572                     
hat�ron                   1 5402628                    
haul                      3 5251197                    
hauler                    2 490329                     
haulers                   3 4767630                    
hauling                   1 4874289                    
hav                       2 2352777                    
havel                     2 3880170                    
haven                     4 3880086                    
haverford                 5 4389273                    
havi                      17 5249811                   
havinf                    2 5092395                    
havonta                   5 523278                     
haw                       4 2352819                    
hawai                     1 3864399                    
hawaii                    40 5369280                   
hawaiian                  8 1619142                    
hawaiians                 1 2367981                    
hawk                      2 5247144                    
hawken                    1 4574661                    
hawkens                   1 1184085                    
hawkins                   22 1088661                   
hawknet                   3 995967                     
hawthorne                 5 2540874                    
hay                       6 2354226                    
hayakawa                  8 3160479                    
hayan                     2 3902724                    
haydn                     1 3910263                    
hayes                     8 3909612                    
hays                      5 5248425                    
haz                       19 2353827                   
haza                      15 5247627                   
hazaarulas                3 687603                     
hazaarulast               4 337344                     
hazaarulo                 1 2066694                    
hazaarulok                3 639408                     
hazaba                    3 3798333                    
hazaban                   2 951384                     
hazabol                   1 959259                     
hazad                     1 3931389                    
hazafias                  4 5042100                    
hazafiatlan               1 3652215                    
hazafikent                1 701211                     
hazai                     37 3930423                   
hazaja                    2 3803268                    
hazajaban                 2 5106486                    
hazajat                   2 2165163                    
hazak                     4 3930339                    
hazakat                   2 2130954                    
hazamegy                  1 964719                     
hazamnak                  1 4067658                    
hazanak                   3 2276820                    
hazank                    15 3799656                   
hazankat                  4 4144224                    
hazankba                  2 4144434                    
hazankban                 14 1052814                   
hazankbol                 2 1061046                    
hazankkal                 2 1273125                    
hazanknak                 4 1425396                    
hazard                    3 3702300                    
hazardous                 8 3804549                    
hazards                   8 1987377                    
hazarol                   3 1977024                    
hazaspar                  3 625212                     
hazasparral               1 2438352                    
hazassaga                 1 3054156                    
hazat                     10 3931494                   
hazatelepult              1 5047959                    
hazaval                   1 2080575                    
hazaáruló                 1 3898314                    
hazba                     2 3929877                    
hazban                    5 3708096                    
hazelnok                  3 2556687                    
hazepitesi                1 4047225                    
hazi                      4 5248047                    
hazszabaly                7 5577600                    
hazudik                   13 3841362                   
hazudja                   2 3841677                    
hazudjak                  2 5209281                    
hazudnak                  4 5467161                    
hazudni                   1 3843168                    
hazudott                  4 5420646                    
hazudozas                 4 5292693                    
hazudozasai               3 4011294                    
hazudozik                 3 5298930                    
hazudoznak                3 1476132                    
hazudozni                 3 5295696                    
hazudozo                  6 5421234                    
hazudozok                 3 5294730                    
hazudozokra               1 1718031                    
hazudtak                  2 5352585                    
hazug                     10 3954321                   
hazugsag                  11 1616874                   
hazugsaga                 4 3157161                    
hazugsagai                3 436821                     
hazugsagait               2 1057161                    
hazugsaggal               2 1224741                    
hazugsagok                1 445263                     
hazugsagot                5 445158                     
hazugságukat              1 4433730                    
hb                        4 209013                     
hbg                       4 2354352                    
hboi                      2 5218983                    
hc                        2 209097                     
hcbc                      3 5206425                    
hcc                       5 2354793                    
hcf                       5 2354898                    
hchp                      2 5210394                    
hci                       6 2355003                    
hck                       5 2354436                    
hcl                       4 2354541                    
hcob                      2 5199306                    
hctg                      2 5200356                    
hd                        6 208887                     
hdshq                     3 2813706                    
hea                       2 2358069                    
head                      46 5186391                   
headache                  2 547428                     
headaches                 2 4706142                    
headed                    11 3304392                   
header                    1 3301683                    
heading                   2 1707090                    
headline                  2 2286375                    
headliner                 2 3347862                    
headlines                 5 3347757                    
headmort                  2 4221525                    
headquartered             2 5206236                    
headquarters              11 1686363                   
heads                     11 3093321                   
headwaters                5 2006634                    
heafnet                   3 4347021                    
heal                      2 5186307                    
heald                     2 3100482                    
healed                    2 5488854                    
healer                    3 5488791                    
healey                    5 5488581                    
healing                   13 2513427                   
health                    84 5476212                   
healthcare                106 5421843                  
healthpartners            5 691278                     
healthy                   9 3143784                    
hear                      7 5186160                    
heard                     13 3142734                   
hearing                   23 4438413                   
hearings                  9 3872610                    
hears                     3 3141201                    
hearst                    4 5578188                    
heart                     25 3141264                   
heat                      16 5185782                   
heated                    3 5587659                    
heater                    1 5587764                    
heath                     3 3141138                    
heathrow                  2 664146                     
heating                   6 454734                     
heaven                    2 5363253                    
heavenly                  4 3296391                    
heavily                   10 2037567                   
heavy                     15 3145233                   
hebe                      2 5165433                    
hebert                    5 5300736                    
hebrew                    6 4898313                    
hec                       2 2357922                    
hecckampanyt              1 5199810                    
hechler                   4 201663                     
hecho                     2 3134922                    
hechos                    3 4671345                    
hecht                     4 3135237                    
heckler                   10 4854990                   
hecuba                    1 1431465                    
hedda                     2 3171840                    
heed                      2 5165181                    
heerenveen                2 686553                     
heflin                    8 2334150                    
hefner                    12 2414706                   
heftel                    10 2622879                   
hegedus                   3 3189375                    
hegel                     6 372267                     
hegelian                  1 4392024                    
hegyeshalom               1 2744343                    
hegyi                     3 380415                     
hei                       5 2357775                    
heidegger                 1 1515003                    
heidelberg                3 3866730                    
height                    9 4034205                    
heighten                  2 5192082                    
heightened                4 903483                     
heights                   8 2161488                    
heilbroner                2 1528380                    
heilbronn                 2 2674371                    
heinrich                  2 4513215                    
heinz                     14 330876                    
heirs                     4 340347                     
hekimian                  3 4532073                    
held                      59 5175177                   
helen                     2 310863                     
helicopter                3 4879056                    
helikon                   1 5319657                    
helikopter                2 2418276                    
helikopterek              2 1740291                    
helikoptereken            1 1906989                    
helikoptert               1 2240931                    
helios                    6 5345823                    
helium                    3 5341350                    
helix                     5 2709                       
hell                      5 5176479                    
hellenic                  3 4492131                    
hellenistic               1 1716351                    
heller                    3 241647                     
helliwell                 1 2580312                    
helm                      5 5176584                    
helms                     17 6216                      
helmut                    3 200781                     
help                      71 5172888                   
helped                    12 16695                     
helper                    3 16569                      
helpful                   13 1067514                   
helping                   20 1075683                   
helpless                  4 1077951                    
helps                     11 9135                      
helsinki                  11 2134104                   
helstoski                 4 4610634                    
helter                    2 324408                     
hely                      7 5174442                    
helybeliek                2 1651629                    
helybenjaras              1 3636864                    
helye                     5 14448                      
helyebe                   4 726054                     
helyek                    3 537159                     
helyeken                  5 5244582                    
helyekrol                 1 4882458                    
helyen                    18 537222                    
helyere                   7 704193                     
helyes                    12 536781                    
helyesen                  4 5376210                    
helyeslem                 2 5102328                    
helyesli                  3 5377680                    
helyet                    15 536424                    
helyett                   32 713790                    
helyette                  2 5396370                    
helyettes                 14 4674138                   
helyettese                5 5347419                    
helyettesiteni            1 4921266                    
helyettest                2 5349855                    
helyettuk                 2 4667733                    
helyez                    1 537138                     
helyezett                 5 898170                     
helyezi                   6 713328                     
helyezik                  4 5402817                    
helyeznek                 1 728616                     
helyezni                  7 5401116                    
helyezte                  3 5434275                    
helyeztek                 2 689619                     
helyi                     15 13860                     
helyre                    6 520674                     
helyreallitasat           2 326508                     
helyreallt                2 4295004                    
helysegben                2 1683234                    
helyszinen                5 3385767                    
helyszinre                1 3326862                    
helyuket                  2 3651711                    
helyukre                  1 3658116                    
helyutt                   3 5413611                    
helyzet                   23 5181981                   
helyzetbe                 14 2467857                   
helyzetben                15 3105522                   
helyzetbol                3 3121566                    
helyzete                  10 3058986                   
helyzetebol               2 1837227                    
helyzeten                 3 2446542                    
helyzetenek               6 1640100                    
helyzetere                3 3129882                    
helyzeterol               4 2280600                    
helyzetet                 16 2446206                   
helyzetnek                2 1721307                    
helyzetrol                3 1806189                    
helyzetu                  2 3058860                    
helyzetuk                 2 2448306                    
helyzetét                 1 2316489                    
helyébe                   1 3300717                    
hematology                2 3272997                    
hemingway                 7 4259472                    
hemisphere                2 1693524                    
hemonc                    3 873789                     
hemophilia                2 2013480                    
hemos                     1 24066                      
hemp                      1 5174778                    
